"isbn","titulo","inicial_titulo","autor","editorial","anio de publicacion","numero de paginas","idioma","generos palabras clave","Dewey","Cutte Sanborn","rotulo unica","comentarios"
"9681617061","Moderna Critica Literaria Francesa Proust Y Valery Estruct","m","K. Simon, John","840.9","","","","","840.9","C345
","840.9 C345
m","x"
"5055126700377","OLIVER TWIST","o","DICKENS, CHARLES ","","","","","","823.8","K99","823.8 K99o","x"
"9789586917674","PEDAGOGICAL PRINCIPLES AND GUIDELINES SUGGESTED ENGLISH CURRICULUM","p","Educación Nacional (MEN)","375.0","","","","","375.0","D548
","375.0 D548
p","x"
"9780413463401","Plays: Two, featuring A Doll's House, An Enemy of the People, and Hedda Gabler.","p","Norwegian, playwright Henrik Ibsen","839.8","","","","","839.8","Ed24","839.8 Ed24p","x"
"9580410097","Poemas y Prosas","p","Asunción, José Silva","861.4","","","","","861.4","N892
","861.4 N892
p","x"
"131919660","Principles of Language Learning and Teaching","p","Brown, H. Douglas","418.0","","","","","418.0","","418.0 p","x"
"B000HIY77C","Rex Warner's New Translation of Three Great Plays of Euripides: Complete Texts of ""Medea,"" Hippolytus,"" and ""Helen""","r","unknown author","882.0","","","","","882.0","B878
","882.0 B878
r","x"
"1555460550","Richard Wright's Native Son (Modern Critical Interpretations)","r","Bloom, Harold","813.5","","","","","813.5","Un58","813.5 Un58r","x"
"9789586917704","SUGGESTED CURRICULUM STRUCTURE","s","Educación Nacional (MEN)","375.0","","","","","375.0","B655
","375.0 B655
s","x"
"439163528","Teaching Phonics & Word Study in the Intermediate Grades: A Complete Sourcebook","t","Blevins, Wiley","372.4","","","","","372.4","Ed24","372.4 Ed24t","x"
"000633203X","The Letters of Van Gogh","t","Roskill, Mark","759.9","","","","","759.9","B647","759.9 B647t","x"
"B000GPACUW","The Oedipus Plays of Sophocles; the Complete Texts of Oedipus the King, Oedipu at Colonus, Antigone","t","Roche, Paul","882.0","","","","","882.0","R821","882.0 R821t","x"
"9780393950359","The Norton Anthology of American Literature","t","Gottesman, Ronald; Holland, Laurence B.; Kalstone, David; Murphy, Francis; Parker, Hershel; Pritchard, William H.","","","","","","810.8","R673
","810.8 R673
t","x"
"187934100X","Understanding the Human Being: The Importance of the First Three Years of Life","u","Quattrocchi, Silvana Montanaro","155.4","","","","","155.4","G685","155.4 G685u","x"
"092997929X","Waldorf Schools: Kindergarten to Early Years","w","Pusch, Ruth","371.3","","","","","371.3","Q2","371.3 Q2w","x"
"9780136119029","Words Their Way with English Learners: Word Study for Phonics, Vocabulary, and Spelling (Words Their Way Series)","w","Helman, Lori","428.2","","","","","428.2","P987","428.2 P987w","x"
"9780812092820","501 Spanish Verbs: Fully Conjugated in All the Tenses in a New Easy-To-Learn Format Alphabetically Arranged","","Kendris, Christopher","","","","","","468.2","H478","468.2 H478","x"
"9780547558431","Ballywhinney Girl","","Bunting, Eve; McCully, Emily Arnold","","","","","","813.5","K33","813.5 K33","x"
"9781580870122","Celebraciones Y Festivales (Discovery Library)","","Chrisp, Peter; Chrisp, Peter","","","","","","394.2","B942
","394.2 B942
","x"
"9780064440318","Daniel's Duck (I Can Read Level 3)","","Bulla, Clyde Robert; Bulla, Clyde Robert","","","","","","813.5","C554","813.5 C554","x"
"9781853593628","Encyclopedia of Bilingualism and Bilingual Education","","Baker, Colin","","","","","","306.4","B935
","306.4 B935
","x"
"9780064440141","Father Bear Comes Home (Little Bear, #2)","","Minarik, Else Holmelund; Sendak, Maurice","","","","","","813.5","B167
","813.5 B167
","x"
"9780689810176","Henry and Mudge and the Forever Sea (Henry and Mudge, #6)","","Rylant, Cynthia; Stevenson, Suçie","","","","","","813.5","M663","813.5 M663","x"
"9780689810039","Henry and Mudge in Puddle Trouble (Henry and Mudge, #2)","","Rylant, Cynthia; Stevenson, Suçie","","","","","","813.5","R994","813.5 R994","x"
"9780064440233","Little Bear's Visit (Little Bear, #4)","","Minarik, Else Holmelund; Sendak, Maurice","","","","","","813.5","R994","813.5 R994","x"
"9780375726040","Memoirs of a Geisha","","Golden, Arthur","","","","","","813.5","M663","813.5 M663","x"
"9780060239688","Mouse Soup (I Can Read Book 2)","","Lobel, Arnold","","","","","","813.5","G618
","813.5 G618
","x"
"9780375828898","Pompeii: Lost & Found","","Osborne, Mary Pope; Christensen, Bonnie","","","","","","937.7","L797","937.7 L797","x"
"9780963388735","Real Justice","","Wachtel, Ted","","","","","","364.6","Os81
","364.6 Os81
","x"
"9780671727505","Some Birthday!","","Polacco, Patricia","","","","","","813.5","W114","813.5 W114","x"
"9780766017771","St. Patrick's Day: Parades, Shamrocks, and Leprechauns (Finding Out About Holidays)","","Landau, Elaine","","","","","","394.2","P762
","394.2 P762
","x"
"9780525514367","Start Now!: You Can Make a Difference","","Clinton, Chelsea","","","","","","305.2","L253
","305.2 L253
","x"
"9780395169636","The Ant and the Elephant.","","Peet, Bill","","","","","","813.5","C641","813.5 C641","x"
"9780064440530","The Big Balloon Race, Level 3","","Coerr, Eleanor; Croll, Carolyn","","","","","","813.5","P375
","813.5 P375
","x"
"9781415689691","The Christmas Toy Factory","","Stilton, Geronimo","","","","","","853.9","C672","853.9 C672","x"
"9780147516312","The Organized Mind: Thinking Straight in the Age of Information Overload","","Levitin, Daniel J.","","","","","","003.5","St857
","003.5 St857
","x"
"9780823422234","The Story of Esther: A Purim Tale","","Kimmel, Eric A.; Weber, Jill","","","","","","933.0","L666
","933.0 L666
","x"
"9780099519850","The Talent Code: Greatness Isn't Born. It's Grown.","","DANIEL, COYLE","","","","","","153.9","K49
","153.9 K49
","x"
"9780316346627","The Tipping Point: How Little Things Can Make a Big Difference","","Gladwell, Malcolm","","","","","","302.0","D184
","302.0 D184
","x"
"9780746002582","The Usborne First Story Book","","Amery, Heather","","","","","","823.9","G543","823.9 G543","x"
"9780199296279","Thes: New Oxford Thesaurus of Engl 2nd Edition Rev","","Various","","","","","","025.4","","025.4 ","x"
"9780915741809","Traveling on Land","","Chancellor, Deborah","","","","","","629.0","V312
","629.0 V312
","x"
"9780823419203","Underwear: What We Wear Under There","","Freeman, Ruth; O'Brien, John","","","","","","646.4","C454","646.4 C454","x"
"9781403439901","Weddings (Rites of Passage)","","Mason, Paul","","","","","","392.5","F855","392.5 F855","x"
"9780807522806","What's Faster Than a Speeding Cheetah? (Robert E. Wells Science Series)","","Wells, Robert E.","","","","","","531.1","M411
","531.1 M411
","x"
"9781681511672","You Can Control Your Voice: Loud or Quiet? (Making Good Choices)","","Miller, Connie Colwell; Assanelli, Victoria","","","","","","155.4","W455","155.4 W455","x"
"9781305945920","21st Century Communication 1: Listening, Speaking and Critical Thinking","","Baker, Lida; Blass, Laurie","","","","","","428.3","M647
","428.3 M647
","x"
"9781305264595","21st Century Reading 1: Creative Thinking and Reading with TED Talks (Summer School)","","Longshaw, Robin; Blass, Laurie","","","","","","428.6","B167
","428.6 B167
","x"
"9780132679947","Assessment Pack w/Examview","","Saslow, Joan; Ascher, Allen","","","","","","428.0","L857","428.0 L857","x"
"9780521685030","Colombo Touchstone 2 Student's Book/Workbook with Audio CD/CD-ROM","","McCarthy, Michael; McCarten, Jeanne; Sandiford, Helen","","","","","","428.2","Sa252","428.2 Sa252","x"
"9781305256583","Life 1","","Author, Unknown","","","","","","428.2","M478
","428.2 M478
","x"
"9781305256606","Life 3: Teacher's Guide","","Society, National Geographic","","","","","","428.2","","428.2 ","x"
"9781305256293","Life 4: Student Book with CD-ROM","","Dummett, Paul","","","","","","428.2","So678","428.2 So678","x"
"9781305255722","Life Level 1 Student Book","","Dummett, Paul; Hughes, John; Stephenson, Helen","","","","","","428.2","D889
","428.2 D889
","x"
"9780582825031","New Cutting Edge Elementary Workbook","","Moor, Peter; Cunningham, Sarah; Eales, Frances","","","","","","428.2","D889
","428.2 D889
","x"
"9780073128290","Quest Intro Level Listening and Speaking Teacher's Edition","","Sherman, Kristin D.; Sherman, Kristin D.","","","","","","428.2","M819","428.2 M819","x"
"9780132467162","Summit 1 with ActiveBook (2nd Edition)","","Saslow, Joan M.; Flores, Bertha Chela; Ascher, Allen","","","","","","428.2","Sh553
","428.2 Sh553
","x"
"9780132320085","Summit 1 with Super CD-ROM","","Saslow, Joan M.; Ascher, Allen","","","","","","428.2","Sa252
","428.2 Sa252
","x"
"9780132679954","Summit 2 with ActiveBook (2nd Edition)","","Saslow, Joan M.; Ascher, Allen","","","","","","428.2","Sa252
","428.2 Sa252
","x"
"9780131106970","Summit 2: English for Today's World (Student Book with Audio CD)","","Saslow, Joan M.; Ascher, Allen","","","","","","428.2","Sa252
","428.2 Sa252
","x"
"9780140816198","Top Class Activities: 50 Fun Games and Activities","","Watcyn-Jones, Peter","","","","","","428.2","Sa252
","428.2 Sa252
","x"
"9781844665716","UPSTREAM A1+ S'S BOOK","","Publishing, obra colectiva Express","","","","","","428.2","W324","428.2 W324","x"
"9781285419893","World Class Combo Split 2A with Online Workbook","","Douglas, Nancy; Morgan, James","","","","","","428.2","P976
","428.2 P976
","x"
"9786070610400","GOINGO PRO 5 READING AND WRITING STUDENT'S BOOK","g","Brewster, Simon; Lane, Alastair","","","","","","428.2","D735","428.2 D735g",""
"9789587417593","Cómo Funciona El Aprendizaje 7 principios basados en la investigación para una enseñanza inteligente ","c","Ambrose, Susan A.; Bridges, Michael W.; DiPietro, Michele; Lovett, Marsha C.; Norman, Marie K.","","","","","","370.1","B848
","370.1 B848
c",""
"9789287193247","Artificial intelligence and education: A critical view through the lens of human rights, democracy and the rule of law","a","Chounta, Irene Angelica; Dimitrova, Vania; Holmes, Wayne; Persson, Jen; Wasson, Barbara","","","","","","371.3","","371.3 a",""
"9780226065656","The Craft of Research, Third Edition (Chicago Guides to Writing, Editing, and Publishing)","t","Booth, Wayne C.; Colomb, Gregory G.; Williams, Joseph M. ","","","","","","808.0","C552","808.0 C552t","-"
"9789588780375","Acompañamiento in situ como estrategia de formación docente: en experiencias de inclusión y ruralidad","a","Caicedo, Lilian Lucía Obando; Echavarría, Carlos Valerio Grajales; Serrano, Javier ","","","","","","371.1","B725
","371.1 B725
a","<"
"9780451510914","The Return of the Native (Signet Classic)","t","Hardy, Thomas ","","","","","","823.8","C133
","823.8 C133
t",""
"B0006DFKWE","A portrait of the artist as a young man (Viking compass book)","a","Jayce, James","","","","","","823.9","H272
","823.9 H272
a","x"
"B084HGD5MV","Tender Is the Night, F.Scott Fitzgerald 1934 SCARCE First Edition","t","Fitzgerald, F. Scott ","","","","","","813.5","J42
","813.5 J42
t","x"
"067144204X","Speak and Get Results: The Complete Guide to Speeches and Presentations That Work in Any Business Situation","s","Linver, Sandy; Linver, Nick","","","","","","658.4","F553
","658.4 F553
s","x"
"9781471589775","iDiscover 3 - Student Book & Workbook","o","Evans, Virginia; Dooley, Jenny","","","","","","428.2","L761
","428.2 L761
o","x"
"9781471589782","iDiscover 4 - Student Book & Workbook","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781471589799","iDiscover 5 - Student Book & Workbook","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781471589805","iDiscover 6 - Student Book & Workbook","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781471589812","iDiscover 7 - Student Book & Workbook","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781471589829","iDiscover 8 - Student Book & Workbook","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781471518249","iDiscover 8 - Teacher's Book","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781471518720","iDiscover 9 - Student Book & Workbook","i","Evans, Virginia; Dooley, Jenny","","","","","","428.2","Ev92
","428.2 Ev92
i","x"
"9781285455501","Our World 2 with Student's CD-ROM: British English: Vol. 2","o","Pritchard, Gabrielle ","","","","","","428.2","Ev92
","428.2 Ev92
o","x"
"9788516083120","English ID 2B Student's Book & Workbook","e","Seligson, Paul; Lethaby, Carol; Barros, Luiz Otávio","","","","","","428.2","P961
","428.2 P961
e","x"
"9789504635697","English ID 2A student's Book & Workbook","e","Seligson, Paul; Lethaby, Carol; Barros, Luiz Otávio","","","","","","428.2","Se465","428.2 Se465e","x"
"9786074731170","openMind Level 1 Workbook & CD","o","España, Andreina; Wisniewska, Ingrid","","","","","","428.2","Se465","428.2 Se465o","x"
"9789588832715","Teaching and learning another language strategically","t","Castillo, Rigoberto Ph.D.","","","","","","418.0","Es77","418.0 Es77t","x"
"9789588780382","Subjetividades y diversidad en la escuela, en estudiantes de Educación Media","s","Escobar, Jorge Enrique Hernández; Acosta, Fabián Sánchez; Talero, Luz Stella Córdoba; Peña, Javier Adolfo Sánchez","","","","","","373.1","C352","373.1 C352s","x"
"9780194756020","Integrated Skills Listening and Speaking 3 Student Book","i","Craven, Miles","","","","","","428.2","Es74
","428.2 Es74
i","x"
"9780230422933","Breakthrough Plus Level 3 Student's Book","b","Craven, Miles","","","","","","428.2","C898
","428.2 C898
b","<"
"0130527874","Auditory perception of speech: An introduction to principles and problems","a","Sanders, Derek A ","612.8","","","","","612.8","C898
","612.8 C898
a","x"
"0534924433","Beginning Algebra","b","Gobran, Alfonse ","512.0","","","","","512.0","Sa215","512.0 Sa215b","x"
"9686630060","Álgebra y trigonometría","a","Vance, Elibridge P","512.1","","","","","512.1","G575","512.1 G575a","x"
"8429151214","Precalculus Introduccion Funcional","p","Munem, Mustafa A; Yizze, James P.","515.0","","","","","515.0","V222","515.0 V222p","x"
"9686199373","Álgebra","a","Lovaglia, Florence M. ","512.0","","","","","512.0","M965
","512.0 M965
a","x"
"0201601028","Álgebra (Addison-Wesley Iberoamericana)","a","Smith; Charles; Dossey; Keedy; Bittinger","512.0","","","","","512.0","L896
","512.0 L896
a","x"
"9586005844","Introducción a las Matemáticas Universitarias","i","Eslava, María Emilia E.; Velasco José R. Q.","510.0","","","","","510.0","Sm664","510.0 Sm664i","x"
"1429201215","The Basic Practice of Statistics, Fifth Edition","t","Moore, David S. ","519.5","","","","","519.5","Es76
","519.5 Es76
t","x"
"0618170456"," McDougal Littell The Language of Literature: American Literature (Teacher's Edition)","m","Applebee, Arthur N. ","810.7","","","","","810.7","M821
","810.7 M821
m","x"
"0153348550","Adventures in English Literature (Pegasus Edition)","a","Jovanovich, Harcourt Brace ","820.8","","","","","820.8","","820.8 a","x"
"0153348739","Adventures in English Literature: Pegasus Edition (Annotated Teacher's Edition)","a","Jovanovich, Harcourt Brace ","820.7","","","","","820.7","J86","820.7 J86a","x"
"0395492599","America's Story","a","Wilder, Howard B;Ludlum, Robert P. ","973.0","","","","","973.0","J86","973.0 J86a","x"
"0153348542","Adventures in American Literature (Pegasus Edition)","a","Jovanovich, Harcourt Brace ","810.8","","","","","810.8","W673
","810.8 W673
a","x"
"9681807294","Introducción a la estadística matemática: principios y métodos","i","Kreyszig, Erwin ","519.0","","","","","519.0","J86","519.0 J86i","x"
"0590060929","Shake Hands with Shakespeare","s","Cullum, Albert ","822.3","","","","","822.3","K92","822.3 K92s","x"
"8466820949 ","Personal Best A2 Elementary Teacher's Book","p","Scrivener, Jim","428.0","","","","","428.0","C967
","428.0 C967
p","x"
"9781107681514","Touchstone Teacher's Edition 4 (Second Edition)","t","McCarthy, Michael; McCarten, Jeanne; Sandiford, Helen","428.0","","","","","428.0","Scr434","428.0 Scr434t","x"
"0435240560","TEACHERS DEVELOP TEACHERS RESEARCH: PAPERS ON CLASSROOM RESEARCH AND TEACHER DEVELOPMENT","t","Edge, Julian; Richards, Keith","371.1","","","","","371.1","M478
","371.1 M478
t","x"
"9780553386691","The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind","t","Siegel, Daniel J. M.D; Bryson, Tina Payne ","649.1","","","","","649.1","Ed23
","649.1 Ed23
t","x"
"0582259738","A Framework for Task-Based Learning (Longman Handbooks for Language Teachers)","a","Willis, Jane","418.0","","","","","418.0","Si571","418.0 Si571a","x"
"9781429216227","Introduction to the Practice of Statistics","i","Moore, David S; McCabe, George P; Craig, Bruce A. ","519.0","","","","","519.0","W734","519.0 W734i","x"
"0312025904","American Literature: The Makers and the Making, Volume I: Beginnings to 1861","a","Brooks, Cleanth ; Baldwin, Richard Warrington; Warren, Robert Penn ","810.9","","","","","810.9","M821
","810.9 M821
a","x"
"0151807027","Selected Prose of T.S. Eliot","s","Kermode, Frank ","824.9","","","","","824.9","B873
","824.9 B873
s","x"
"0195030745","The Oxford Companion to American Literature","t","Hart, James D. ","810.3","","","","","810.3","K39
","810.3 K39
t","x"
"0153348534","Adventures in Appreciation: Adventures in Literature","a","Safier, Fannie; Schindley, Wanda et ál.","808.8","","","","","808.8","H325
","808.8 H325
a","x"
"0787637262","Latin American Literature and Its Times (v. 1) (World Literature and Its Times)","l","Moss, Joyce; Valestuk, Lorraine ","860.9","","","","","860.9","Sa128","860.9 Sa128l","x"
"0131523597","Writing Academic English, Fourth Edition (The Longman Academic Writing Series, Level 4)","w","Oshima, Alice; Hogue, Ann","808.0","","","","","808.0","M913
","808.0 M913
w","x"
"1416600353","Understanding By Design","u","Wiggins, Grant; McTighe, Jay","371.3","","","","","371.3","Os82
","371.3 Os82
u","x"
"0230470424","Mastermind AE Level 2 Teacher's Edition Premium Pack","m","Murugesan, Vinodini ","428.0","","","","","428.0","W655","428.0 W655m","x"
"0230495249","masterMind 2nd Edition AE Level 1 Teacher's Book Pack Premium Plus","m","Knowles, Joanne Taylore ","428.0","","","","","428.0","M984","428.0 M984m","x"
"0230469655","Open Mind 2nd Edition AE Level 3 Teacher's Edition Premium Pack","o","Bowen, Tim","428.0","","","","","428.0","K73","428.0 K73o","x"
"0435297996","Move Up Pre-intermediate Resource Pack","m","Kay, Susan; Greenall, Simon; Pye, Diana ","428.2","","","","","428.2","B786","428.2 B786m","x"
"1071828924","The Distance Learning Playbook, Grades K-12: Teaching for Engagement and Impact in Any Setting","t","Fisher, Douglas; Frey, Nancy; Hattie, John ","371.3","","","","","371.3","K23
","371.3 K23
t","x"
"9780136135500","Educational Research: Planning, Conducting, and Evaluating Quantitative and Qualitative Research (3rd)","e","Creswell, John W.","370.7","","","","","370.7","F533
","370.7 F533
e","x"
"9781416611899","Strategies for Success with English Language Learners","s","Rojas, Virginia Pauline ","371.8","","","","","371.8","C923
","371.8 C923
s","x"
"0135679265","Fun with Grammar: Communicative Activities for the Azar Grammar Series","f","Woodward, Suzanne ","428.2","","","","","428.2","R741
","428.2 R741
f","x"
"013958661X","Understanding and Using English Grammar (Third Edition)","u","Azar, Betty Schrampfer ","428.2","","","","","428.2","W912
","428.2 W912
u","x"
"9780801116711","Reading / Language Arts Framework for California Public Schools, Kindergarten Through Grade Twelve","r","California State Board of Education","372.6","","","","","372.6","","372.6 r","x"
"0201591510","Authentic Assessment for English Language Learners: Practical Approaches for Teachers","a","O'Malley, J. Michael; Pierce, Lorraine Valdez","371.2","","","","","371.2","C153
","371.2 C153
a","x"
"9781285455259","Our World 4 (Our World British English)","o","Joan Kang Shin","428.2","","","","","428.2","O'999
","428.2 O'999
o","x"
"0130422541","Action Research: A Guide for the Teacher Researcher (2nd Edition)","a","Mills, Geoffrey E. ","370.7","","","","","370.7","J62
","370.7 J62
a","x"
"9780194421591","Task-based Language Learning and Teaching (Oxford Applied Linguistics)","t","Ellis, Rod","418.0","","","","","418.0","M657","418.0 M657t","x"
"9781416605713","The Art and Science of Teaching: A Comprehensive Framework for Effective Instruction","t","Marzano, Robert J. ","371.1","","","","","371.1","El47
","371.1 El47
t","x"
"9780582825017","New Cutting Edge. Elementary. Students' Book with mini-dictionary","n","Cunningham, Sarah ","428.2","","","","","428.2","M393
","428.2 M393
n","x"
"9781892989420","Rules in School: Teaching Discipline in the Responsive Classroom, 2nd Edition","r","Brady, Kathryn; Forton, Mary Beth, et ál.","371.5","","","","","371.5","C973
","371.5 C973
r","x"
"9780770436575","Positive Discipline in the Classroom: Developing Mutual Respect, Cooperation, and Responsibility in Your Classroom","p","Nelsen, Jane Ed.D; Lott, Lynn; Glenn, H. Stephen","371.5","","","","","371.5","B812
","371.5 B812
p","x"
"1071855360","How the Brain Learns","h","Sousa, David A. ","370.1","","","","","370.1","N424
","370.1 N424
h","x"
"0582501806","Cutting Edge Starter Teacher's Book","c","Cunningham, Sarah; Moor, Peter","428.0","","","","","428.0","So725","428.0 So725c","x"
"9780230470330","Open Mind 2nd Edition AE Level 2 Teacher's Edition Premium Pack ","o","Bowen, Tim; Rogers,Mickey; Taylore-Knowles, Joanne; Taylore-Knowles, Steve","428.0","","","","","428.0","C973","428.0 C973o","x"
"9780230495098","openMind 2nd Edition AE Level 1 Teacher's Book Premium Plus Pack","o","Bowen, Tim; Rogers,Mickey; Taylore-Knowles, Joanne; Taylore-Knowles, Steve","428.0","","","","","428.0","B786","428.0 B786o","x"
"9780230495043","openMind 2nd Edition AE Starter Level Teacher's Book Premium Plus Pack","o","Bowen, Tim; Maruniak, Yvonne; Zemach, Dorothy E. ","428.0","","","","","428.0","B786","428.0 B786o","x"
"958761190X","Curso de lengua bue (uitoto): Kaɨ murui uai yofuerabe","c","Becerra, Eudocio; Petersen, Gabriele","498.4","","","","","498.4","B786","498.4 B786c","x"
"9780838428627","Language Learning Strategies: What Every Teacher Should Know","l","Oxford, Rebecca L. ","418.0","","","","","418.0","B389","418.0 B389l","x"
"9788466820943","PERSONAL BEST A2 TEACHER'S PACK","p","Boyd, Elaine; Tabor, Carol ","428.0","","","","","428.0","Ox98
","428.0 Ox98
p","x"
"9780133810462","Top Notch 2 Teacher Edition & Lesson Planner","t","Saslow, Joan ; Ascher, Allen ","428.0","","","","","428.0","B789","428.0 B789t","x"
"1416600302","Teaching with the Brain in Mind, Revised 2nd Edition","t","Jensen, Eric ","370.1","","","","","370.1","Sa252","370.1 Sa252t","x"
"9788466820974","PERSONAL BEST B1 TEACHER'S PACK","p","Clements, Eleanor; Lesourd, Rebecca; Tabor, Carol","428.0","","","","","428.0","J54
","428.0 J54
p","x"
" 0435297996","Move Up Pre-intermediate Resource Pack","m","Kay, Susan; Greenall, Simon; Pye, Diana ","428.2","","","","","428.2","C626
","428.2 C626
m","x"
"9780325011363","Academic Language for English Language Learners and Struggling Readers: How to Help Students Succeed Across Content Areas","a","Freeman, Dr Yvonne S; Freeman, David E ","371.8","","","","","371.8","K23
","371.8 K23
a","x"
"9780393320978","Beowulf: A New Verse Translation (Bilingual Edition)","b","Heaney, Seamus ","829.3","","","","","829.3","F855","829.3 F855b","x"
"9788478272563","El legado pedagógico del siglo XX para la escuela del siglo XXI (Fundamentos de la educación) (Spanish Edition)","e","Bernet, Jaume Trilla; García, Elena Cano","370.9","","","","","370.9","H434
","370.9 H434
e","x"
"9780521689397","Academic Vocabulary in Use. Edition with answers","a","McCarthy, Michael; O'Dell, Felicity ","428.1","","","","","428.1","B526","428.1 B526a","x"
"9780996859820","PBL in the Elementary Grades","p","Hallermann, Sara; Larmer, John; Mergendoller, John R. ","371.3","","","","","371.3","M478","371.3 M478p","x"
"140271095X","696 Silly School Jokes & Riddles","s","Rosenbloom, Joseph ","","","","","","818.5","H185
","818.5 H185
s","x"
"9789589761670","Diccionario Filosófico de M.M. Rosental y P.F. Iudin","d","Rosental, Moiséievich; Ludin, Pavel Fedorovich ","","","","","","103.0","R815","103.0 R815d","x"
"0226720950","Psychologist and the Foreign Language Teacher","p","Wilga M. Rivers ","","","","","","418.0","W677","418.0 W677p","x"
"0802853854","The Right Word: Roget and His Thesaurus (Incredible Lives for Young Readers (ILYR))","t","Bryant, Jen","","","","","","920.0","B915","920.0 B915t","x"
"1608182363","Adjectives (Grammar Basics)","a","Riggs, Kate ","","","","","","425.5","R569","425.5 R569a","x"
"013733236X","Summit 1 Strategy Supplement","s","Saslow, Joan; Ascher, Allen ","","","","","","428.2","Sa252","428.2 Sa252s","x"
"978-1405843485","New Cutting Edge: Elementary- Teacher's Resource Book","n","Eales, Frances ","","","","","","428.2","Ea11","428.2 Ea11n","x"
"8426131093","Ha Sido El Pequeno Monstruo (Spanish Edition)","h","Cooper, Helen ","","","","","","823.9","C777","823.9 C777h","x"
"158980242X","Halloween Alphabet (Paperback)","h","Vidrine, Beverly ","","","","","","394.2","V654","394.2 V654h","x"
"9789583017742","Tarjetas","t","Amaya, María del Pilar","","","","","","745.5","Am489","745.5 Am489t","x"
"9789583017698","Cartulinas Recortadas","c","Amaya, María del Pilar","","","","","","745.5","Am489","745.5 Am489c","x"
"0153329645","Big Anthony and the Magic Ring","b","DePaola, Tomie ","","","","","","813.5","D419","813.5 D419b","x"
"0448425289","Wee Three Pigs (Reading Railroad)","w","Petach, Heidi ","","","","","","813.5","P477","813.5 P477w","x"
"9780812015713","Where Does Pollution Come From?","w","Cast, C. Vance ","","","","","","363.7","C346","363.7 C346w","x"
"9781725311084","Kamala Harris (African American Leaders of Courage)","k","Susienka, Kristen ","","","","","","920.0","Su964","920.0 Su964k","x"
"0448428628","Pablo Picasso - Breaking All the Rules","p","Kelley, True","","","","","","920.0","K29","920.0 K29p","x"
"1618101358","Let's Work Together (Little World Social Skills)","l","Steinkraus, Kyla ","","","","","","302.1","St822","302.1 St822l","x"
"0395625769","Where's Gerd going?","w","Gladone, Joanna ","","","","","","813.5","G542","813.5 G542w","x"
"0395625734","Let's Jump! ","l","Pape, Donna Lugg ","","","","","","813.5","P214","813.5 P214l","x"
"0440411300","Dogteam","d","Gary Paulsen ","","","","","","813.5","G244","813.5 G244d","x"
"9780064452021","The Sun - Our Nearest Star","t","Branley, Franklyn M ","","","","","","523.7","B821","523.7 B821t","x"
"0689817304","Tutankhamen's Gift","t","Sabuda, Robert ","","","","","","932.0","Sa118","932.0 Sa118t","x"
"0761315381","Mack Made Movies","m","Brown, Don ","","","","","","920.0","B877","920.0 B877m","x"
"8126533986","A History of Literary Criticism and Theory","a","M.A.R. Habib","","","","","","801.9","M999","801.9 M999a","x"
"1936258692","Why Mosquitoes Buzz in People's Ears","w","Aardema, Verna ","","","","","","398.2","Aa113","398.2 Aa113w","x"
"1591941253","Let's jump rope","l","Mohr, Carole ","","","","","","813.5","M699","813.5 M699l","x"
"002777970X","This Year's Garden","t","Rylant, Cynthia ","","","","","","813.5","R994","813.5 R994t","x"
"0394804406","Fish is Fish","f","Lionni, Leo","","","","","","813.5","L763","813.5 L763f","x"
"0439247683","The Bookstore Ghost","t","Maitland, Barbara ","","","","","","813.5","M232","813.5 M232t","x"
"9781591941606","Finders Keepers (The King School Series) - Level 12, Late First Grade","f","Mohr, Carole ","","","","","","813.5","M699","813.5 M699f","x"
"0805002200","Liang and the Magic Paintbrush","l","Demi","","","","","","398.2","D378","398.2 D378l","x"
"0201383039","Focus on Grammar A High-Intermediate Course for Reference and Practice Volume B","f","Fuchs, Marjorie; Bonner, Margaret","","","","","","428.2","F951","428.2 F951f","x"
"","English, Please! 2 - Student's Book","","REPETIDOS","","","","","","","","428.24 R928e","x"
"","Winter of the Ice Wizard (Merlin Missions, #4)","","","","","","","","","","813.6 Os81w","x"
"","Winter of the Ice Wizard (Merlin Missions, #4)","","","","","","","","","","813.6 Os81w","x"
"","Carnival at Candlelight (Merlin Missions, #5)","","","","","","","","","","823.9 Os81c","x"
"","Carnival at Candlelight (Merlin Missions, #5)","","","","","","","","","","823.9 Os81c","x"
"","A Perfect Time for Pandas (Magic Tree House, #48)","","","","","","","","","","813.5 Os81a","x"
"","A Perfect Time for Pandas (Magic Tree House, #48)","","","","","","","","","","813.5 Os81a","x"
"","A Perfect Time for Pandas (Magic Tree House, #48)","","","","","","","","","","813.5 Os81a","x"
"","Season of the Sandstorms (Merlin Missions, #34)","","","","","","","","","","813.5 Os81s","x"
